,p-value,cell.line,DIP Rate,Division Rate,Death Rate,param.pair,Cell Line
8706,0.0003695159789258645,not.assigned,0.0065,0.067,0.060500000000000005,8706,not.assigned
8707,0.0653092259153704,not.assigned,0.006699999999999999,0.067,0.060300000000000006,8707,not.assigned
8708,0.0020533159237134473,not.assigned,0.0069,0.067,0.0601,8708,not.assigned
8709,0.0016446503521462298,not.assigned,0.0070999999999999995,0.067,0.0599,8709,not.assigned
8710,0.0520760690301201,not.assigned,0.0073,0.067,0.0597,8710,not.assigned
8711,0.0002216839570592512,not.assigned,0.0075,0.067,0.059500000000000004,8711,not.assigned
8712,0.0030147986466235485,not.assigned,0.0055,0.068,0.0625,8712,not.assigned
8713,0.014512666239063096,not.assigned,0.005699999999999999,0.068,0.06230000000000001,8713,not.assigned
8714,0.075111290085742,not.assigned,0.0059,0.068,0.0621,8714,not.assigned
8715,0.00015971193163310084,not.assigned,0.0060999999999999995,0.068,0.061900000000000004,8715,not.assigned
8716,0.08095458156934471,not.assigned,0.0063,0.068,0.061700000000000005,8716,not.assigned
8717,0.022784610544171937,not.assigned,0.0065,0.068,0.061500000000000006,8717,not.assigned
8718,0.004338391430803973,not.assigned,0.006699999999999999,0.068,0.06130000000000001,8718,not.assigned
8719,0.01106068262878879,not.assigned,0.0069,0.068,0.0611,8719,not.assigned
8720,0.0006215985901472939,not.assigned,0.0070999999999999995,0.068,0.0609,8720,not.assigned
8721,0.04581880696855055,not.assigned,0.0073,0.068,0.060700000000000004,8721,not.assigned
8722,1.4161068461402907e-05,not.assigned,0.0075,0.068,0.060500000000000005,8722,not.assigned
8723,0.015335909637730676,not.assigned,0.0055,0.068,0.0625,8723,not.assigned
8724,0.043687245085976094,not.assigned,0.005699999999999999,0.068,0.06230000000000001,8724,not.assigned
8725,1.9638611573232842e-05,not.assigned,0.0059,0.068,0.0621,8725,not.assigned
8726,0.03492912359763725,not.assigned,0.0060999999999999995,0.068,0.061900000000000004,8726,not.assigned
8727,0.0011905757523309366,not.assigned,0.0063,0.068,0.061700000000000005,8727,not.assigned
8728,0.007258903189762135,not.assigned,0.0065,0.068,0.061500000000000006,8728,not.assigned
8729,0.0010169212073965561,not.assigned,0.006699999999999999,0.068,0.06130000000000001,8729,not.assigned
8730,0.019850167432713825,not.assigned,0.0069,0.068,0.0611,8730,not.assigned
8731,0.01207071024916538,not.assigned,0.0070999999999999995,0.068,0.0609,8731,not.assigned
8732,0.14380812477034136,PC9-DS8,0.0073,0.068,0.060700000000000004,8732,PC9-DS8.2
8733,0.004610979578864801,not.assigned,0.0075,0.068,0.060500000000000005,8733,not.assigned
8734,0.10815798985471993,PC9-DS8,0.0055,0.068,0.0625,8734,PC9-DS8.2
8735,0.02493044061524038,not.assigned,0.005699999999999999,0.068,0.06230000000000001,8735,not.assigned
8736,0.00097154947249196,not.assigned,0.0059,0.068,0.0621,8736,not.assigned
8737,0.07069169257491985,not.assigned,0.0060999999999999995,0.068,0.061900000000000004,8737,not.assigned
8738,0.08734022485556614,not.assigned,0.0063,0.068,0.061700000000000005,8738,not.assigned
8739,0.44164298597379914,PC9-DS8,0.0065,0.068,0.061500000000000006,8739,PC9-DS8.2
8740,0.0803636185846116,not.assigned,0.006699999999999999,0.068,0.06130000000000001,8740,not.assigned
8741,0.007600848695569243,not.assigned,0.0069,0.068,0.0611,8741,not.assigned
8742,0.01734465469364113,not.assigned,0.0070999999999999995,0.068,0.0609,8742,not.assigned
8743,0.029840693746464624,not.assigned,0.0073,0.068,0.060700000000000004,8743,not.assigned
8744,0.13465883549782456,PC9-DS8,0.0075,0.068,0.060500000000000005,8744,PC9-DS8.2
8745,0.00884791730665033,not.assigned,0.0055,0.068,0.0625,8745,not.assigned
8746,0.00666196670630123,not.assigned,0.005699999999999999,0.068,0.06230000000000001,8746,not.assigned
8747,0.04052331876104905,not.assigned,0.0059,0.068,0.0621,8747,not.assigned
8748,0.006755288590309887,not.assigned,0.0060999999999999995,0.068,0.061900000000000004,8748,not.assigned
8749,0.22409708853781446,PC9-DS8,0.0063,0.068,0.061700000000000005,8749,PC9-DS8.2
8750,0.09965867068009579,not.assigned,0.0065,0.068,0.061500000000000006,8750,not.assigned
8751,0.035791855103060995,not.assigned,0.006699999999999999,0.068,0.06130000000000001,8751,not.assigned
8752,0.0696892810974788,not.assigned,0.0069,0.068,0.0611,8752,not.assigned
8753,0.2916995632847598,PC9-DS8,0.0070999999999999995,0.068,0.0609,8753,PC9-DS8.2
8754,0.11868268148650342,PC9-DS8,0.0073,0.068,0.060700000000000004,8754,PC9-DS8.2
8755,0.12086639845001787,PC9-DS8,0.0075,0.068,0.060500000000000005,8755,PC9-DS8.2
8756,0.007787580587553992,not.assigned,0.0055,0.068,0.0625,8756,not.assigned
8757,0.004804046743327649,not.assigned,0.005699999999999999,0.068,0.06230000000000001,8757,not.assigned
8758,0.06366889815529175,not.assigned,0.0059,0.068,0.0621,8758,not.assigned
8759,0.009977833821224618,not.assigned,0.0060999999999999995,0.068,0.061900000000000004,8759,not.assigned
8760,0.09011499508547804,not.assigned,0.0063,0.068,0.061700000000000005,8760,not.assigned
8761,0.041690676702221284,not.assigned,0.0065,0.068,0.061500000000000006,8761,not.assigned
8762,0.06925348976506328,not.assigned,0.006699999999999999,0.068,0.06130000000000001,8762,not.assigned
8763,0.071150150460914,not.assigned,0.0069,0.068,0.0611,8763,not.assigned
8764,0.032252131840643676,not.assigned,0.0070999999999999995,0.068,0.0609,8764,not.assigned
8765,0.08057510275412415,not.assigned,0.0073,0.068,0.060700000000000004,8765,not.assigned
8766,0.1106105441351382,PC9-DS8,0.0075,0.068,0.060500000000000005,8766,PC9-DS8.2
8767,0.0013033828888325033,not.assigned,0.0055,0.068,0.0625,8767,not.assigned
8768,0.004129607592633615,not.assigned,0.005699999999999999,0.068,0.06230000000000001,8768,not.assigned
8769,0.03578865404110106,not.assigned,0.0059,0.068,0.0621,8769,not.assigned
8770,9.742999955950881e-06,not.assigned,0.0060999999999999995,0.068,0.061900000000000004,8770,not.assigned
8771,0.02077901367274401,not.assigned,0.0063,0.068,0.061700000000000005,8771,not.assigned
8772,0.00211065888670579,not.assigned,0.0065,0.068,0.061500000000000006,8772,not.assigned
8773,0.041061896195744456,not.assigned,0.006699999999999999,0.068,0.06130000000000001,8773,not.assigned
8774,0.005909856851110813,not.assigned,0.0069,0.068,0.0611,8774,not.assigned
8775,0.009125871337677206,not.assigned,0.0070999999999999995,0.068,0.0609,8775,not.assigned
8776,0.00527820632009619,not.assigned,0.0073,0.068,0.060700000000000004,8776,not.assigned
8777,0.00010174038383390151,not.assigned,0.0075,0.068,0.060500000000000005,8777,not.assigned
8778,0.013109252183945094,not.assigned,0.0055,0.069,0.0635,8778,not.assigned
8779,0.0005970650283393613,not.assigned,0.005699999999999999,0.069,0.06330000000000001,8779,not.assigned
8780,2.897867353015349e-05,not.assigned,0.0059,0.069,0.0631,8780,not.assigned
8781,0.03602460523499007,not.assigned,0.0060999999999999995,0.069,0.06290000000000001,8781,not.assigned
8782,0.003670974104750921,not.assigned,0.0063,0.069,0.0627,8782,not.assigned
8783,0.00019900430587935106,not.assigned,0.0065,0.069,0.0625,8783,not.assigned
8784,0.003381979575897003,not.assigned,0.006699999999999999,0.069,0.06230000000000001,8784,not.assigned
8785,0.0006520882558528403,not.assigned,0.0069,0.069,0.0621,8785,not.assigned
8786,0.0005266166790531151,not.assigned,0.0070999999999999995,0.069,0.061900000000000004,8786,not.assigned
8787,0.00027792454090337377,not.assigned,0.0073,0.069,0.061700000000000005,8787,not.assigned
8788,3.7497719105335005e-09,not.assigned,0.0075,0.069,0.061500000000000006,8788,not.assigned
8789,0.005103761575497205,not.assigned,0.0055,0.069,0.0635,8789,not.assigned
8790,0.12335852103896597,PC9-DS8,0.005699999999999999,0.069,0.06330000000000001,8790,PC9-DS8.2
8791,0.016321900992385768,not.assigned,0.0059,0.069,0.0631,8791,not.assigned
8792,0.006428473233825916,not.assigned,0.0060999999999999995,0.069,0.06290000000000001,8792,not.assigned
8793,0.01736571122996432,not.assigned,0.0063,0.069,0.0627,8793,not.assigned
8794,0.026686756603482253,not.assigned,0.0065,0.069,0.0625,8794,not.assigned
8795,0.03269679338424428,not.assigned,0.006699999999999999,0.069,0.06230000000000001,8795,not.assigned
8796,0.06777260832590104,not.assigned,0.0069,0.069,0.0621,8796,not.assigned
8797,0.03514395618844604,not.assigned,0.0070999999999999995,0.069,0.061900000000000004,8797,not.assigned
8798,0.12946495853135032,PC9-DS8,0.0073,0.069,0.061700000000000005,8798,PC9-DS8.2
8799,0.058914606541422214,not.assigned,0.0075,0.069,0.061500000000000006,8799,not.assigned
8800,0.01969418925083012,not.assigned,0.0055,0.069,0.0635,8800,not.assigned
8801,1.730672296384343e-05,not.assigned,0.005699999999999999,0.069,0.06330000000000001,8801,not.assigned
8802,0.03088613026712517,not.assigned,0.0059,0.069,0.0631,8802,not.assigned
8803,0.018314961385142534,not.assigned,0.0060999999999999995,0.069,0.06290000000000001,8803,not.assigned
8804,0.005800808304144127,not.assigned,0.0063,0.069,0.0627,8804,not.assigned
8805,0.04215113427854151,not.assigned,0.0065,0.069,0.0625,8805,not.assigned
8806,0.023844752372503945,not.assigned,0.006699999999999999,0.069,0.06230000000000001,8806,not.assigned
8807,0.009258330536461955,not.assigned,0.0069,0.069,0.0621,8807,not.assigned
8808,0.015685590936716114,not.assigned,0.0070999999999999995,0.069,0.061900000000000004,8808,not.assigned
8809,0.0770902176818862,not.assigned,0.0073,0.069,0.061700000000000005,8809,not.assigned
8810,0.21830044567042226,PC9-DS8,0.0075,0.069,0.061500000000000006,8810,PC9-DS8.2
8811,0.0078020432133158,not.assigned,0.0055,0.069,0.0635,8811,not.assigned
8812,0.07181853570596382,not.assigned,0.005699999999999999,0.069,0.06330000000000001,8812,not.assigned
8813,0.026146541330026148,not.assigned,0.0059,0.069,0.0631,8813,not.assigned
8814,0.11008497640113339,PC9-DS8,0.0060999999999999995,0.069,0.06290000000000001,8814,PC9-DS8.2
8815,0.10252932663281938,PC9-DS8,0.0063,0.069,0.0627,8815,PC9-DS8.2
8816,0.0667738159084743,not.assigned,0.0065,0.069,0.0625,8816,not.assigned
8817,0.00868746972718711,not.assigned,0.006699999999999999,0.069,0.06230000000000001,8817,not.assigned
8818,0.5942438134347647,PC9-DS8,0.0069,0.069,0.0621,8818,PC9-DS8.2
8819,0.19138817976032863,PC9-DS8,0.0070999999999999995,0.069,0.061900000000000004,8819,PC9-DS8.2
8820,0.06627436387252181,not.assigned,0.0073,0.069,0.061700000000000005,8820,not.assigned
8821,0.09082308752445001,not.assigned,0.0075,0.069,0.061500000000000006,8821,not.assigned
8822,0.0006266935607655684,not.assigned,0.0055,0.069,0.0635,8822,not.assigned
8823,0.042012436957624424,not.assigned,0.005699999999999999,0.069,0.06330000000000001,8823,not.assigned
8824,0.03840118054090982,not.assigned,0.0059,0.069,0.0631,8824,not.assigned
8825,0.12772661292108797,PC9-DS8,0.0060999999999999995,0.069,0.06290000000000001,8825,PC9-DS8.2
8826,0.18219330827770286,PC9-DS8,0.0063,0.069,0.0627,8826,PC9-DS8.2
8827,0.08843074190053928,not.assigned,0.0065,0.069,0.0625,8827,not.assigned
8828,0.16519273314174165,PC9-DS8,0.006699999999999999,0.069,0.06230000000000001,8828,PC9-DS8.2
8829,0.006219959835717033,not.assigned,0.0069,0.069,0.0621,8829,not.assigned
8830,0.075111290085742,not.assigned,0.0070999999999999995,0.069,0.061900000000000004,8830,not.assigned
8831,0.1425653520397095,PC9-DS8,0.0073,0.069,0.061700000000000005,8831,PC9-DS8.2
8832,0.34284353731703326,PC9-DS8,0.0075,0.069,0.061500000000000006,8832,PC9-DS8.2
8833,0.0038654955501630592,not.assigned,0.0055,0.069,0.0635,8833,not.assigned
8834,0.003773129395735878,not.assigned,0.005699999999999999,0.069,0.06330000000000001,8834,not.assigned
8835,0.009628706468901288,not.assigned,0.0059,0.069,0.0631,8835,not.assigned
8836,0.046512827392715214,not.assigned,0.0060999999999999995,0.069,0.06290000000000001,8836,not.assigned
8837,0.0436478887358344,not.assigned,0.0063,0.069,0.0627,8837,not.assigned
8838,0.031404603800963195,not.assigned,0.0065,0.069,0.0625,8838,not.assigned
8839,0.007808354435229626,not.assigned,0.006699999999999999,0.069,0.06230000000000001,8839,not.assigned
8840,0.024924528028355847,not.assigned,0.0069,0.069,0.0621,8840,not.assigned
8841,0.012615399181605985,not.assigned,0.0070999999999999995,0.069,0.061900000000000004,8841,not.assigned
8842,0.010939184248297585,not.assigned,0.0073,0.069,0.061700000000000005,8842,not.assigned
8843,0.0012196794846569521,not.assigned,0.0075,0.069,0.061500000000000006,8843,not.assigned
8844,0.0023278762698468935,not.assigned,0.0055,0.07,0.0645,8844,not.assigned
8845,0.01551018776625703,not.assigned,0.005699999999999999,0.07,0.06430000000000001,8845,not.assigned
8846,0.002853709780641294,not.assigned,0.0059,0.07,0.0641,8846,not.assigned
8847,0.0013089781290456356,not.assigned,0.0060999999999999995,0.07,0.06390000000000001,8847,not.assigned
8848,0.003203468324633425,not.assigned,0.0063,0.07,0.0637,8848,not.assigned
8849,0.0013505580885978992,not.assigned,0.0065,0.07,0.0635,8849,not.assigned
8850,0.00010673289831985394,not.assigned,0.006699999999999999,0.07,0.06330000000000001,8850,not.assigned
8851,0.0024971042939452275,not.assigned,0.0069,0.07,0.0631,8851,not.assigned
8852,6.329908153645259e-05,not.assigned,0.0070999999999999995,0.07,0.06290000000000001,8852,not.assigned
8853,0.0008714067252269256,not.assigned,0.0073,0.07,0.0627,8853,not.assigned
8854,0.00012454333935284315,not.assigned,0.0075,0.07,0.0625,8854,not.assigned
8855,0.009601539807117134,not.assigned,0.0055,0.07,0.0645,8855,not.assigned
8856,0.008258369900387568,not.assigned,0.005699999999999999,0.07,0.06430000000000001,8856,not.assigned
8857,0.010751106633397737,not.assigned,0.0059,0.07,0.0641,8857,not.assigned
8858,0.00471045152198764,not.assigned,0.0060999999999999995,0.07,0.06390000000000001,8858,not.assigned
8859,0.009469066735423028,not.assigned,0.0063,0.07,0.0637,8859,not.assigned
8860,0.04673223571588252,not.assigned,0.0065,0.07,0.0635,8860,not.assigned
8861,0.08732263977362524,not.assigned,0.006699999999999999,0.07,0.06330000000000001,8861,not.assigned
8862,0.014086279195232337,not.assigned,0.0069,0.07,0.0631,8862,not.assigned
8863,0.0010137639200376262,not.assigned,0.0070999999999999995,0.07,0.06290000000000001,8863,not.assigned
8864,0.01709837431447062,not.assigned,0.0073,0.07,0.0627,8864,not.assigned
8865,0.0005025781409400658,not.assigned,0.0075,0.07,0.0625,8865,not.assigned
8866,0.0017859020545764226,not.assigned,0.0055,0.07,0.0645,8866,not.assigned
8867,0.06156137068923145,not.assigned,0.005699999999999999,0.07,0.06430000000000001,8867,not.assigned
8868,0.030319749987788462,not.assigned,0.0059,0.07,0.0641,8868,not.assigned
8869,0.06782806964365755,not.assigned,0.0060999999999999995,0.07,0.06390000000000001,8869,not.assigned
8870,0.007083169018683192,not.assigned,0.0063,0.07,0.0637,8870,not.assigned
8871,0.15133010084327755,PC9-DS8,0.0065,0.07,0.0635,8871,PC9-DS8.2
8872,0.0460160501569269,not.assigned,0.006699999999999999,0.07,0.06330000000000001,8872,not.assigned
8873,0.0020634016932771114,not.assigned,0.0069,0.07,0.0631,8873,not.assigned
8874,0.04642214291983864,not.assigned,0.0070999999999999995,0.07,0.06290000000000001,8874,not.assigned
8875,0.0507984247087909,not.assigned,0.0073,0.07,0.0627,8875,not.assigned
8876,0.15583307480777508,PC9-DS8,0.0075,0.07,0.0625,8876,PC9-DS8.2
8877,0.003169249143073182,not.assigned,0.0055,0.07,0.0645,8877,not.assigned
8878,0.02425134844224095,not.assigned,0.005699999999999999,0.07,0.06430000000000001,8878,not.assigned
8879,0.04537462540110118,not.assigned,0.0059,0.07,0.0641,8879,not.assigned
8880,0.031948648437372745,not.assigned,0.0060999999999999995,0.07,0.06390000000000001,8880,not.assigned
8881,0.05827778108004813,not.assigned,0.0063,0.07,0.0637,8881,not.assigned
8882,0.4082384569920253,PC9-DS8,0.0065,0.07,0.0635,8882,PC9-DS8.2
8883,0.00046972521392480354,not.assigned,0.006699999999999999,0.07,0.06330000000000001,8883,not.assigned
8884,0.07738353771920528,not.assigned,0.0069,0.07,0.0631,8884,not.assigned
8885,0.007245936320263668,not.assigned,0.0070999999999999995,0.07,0.06290000000000001,8885,not.assigned
8886,0.21830044567042284,PC9-DS8,0.0073,0.07,0.0627,8886,PC9-DS8.2
8887,0.08731301970433743,not.assigned,0.0075,0.07,0.0625,8887,not.assigned
8888,0.007272190233370008,not.assigned,0.0055,0.07,0.0645,8888,not.assigned
8889,0.0026171504391553557,not.assigned,0.005699999999999999,0.07,0.06430000000000001,8889,not.assigned
8890,0.031602205006555494,not.assigned,0.0059,0.07,0.0641,8890,not.assigned
8891,0.1411635670682526,PC9-DS8,0.0060999999999999995,0.07,0.06390000000000001,8891,PC9-DS8.2
8892,0.007037343501191778,not.assigned,0.0063,0.07,0.0637,8892,not.assigned
8893,0.1534139947263506,PC9-DS8,0.0065,0.07,0.0635,8893,PC9-DS8.2
8894,0.26089463718694433,PC9-DS8,0.006699999999999999,0.07,0.06330000000000001,8894,PC9-DS8.2
8895,0.24443086409114548,PC9-DS8,0.0069,0.07,0.0631,8895,PC9-DS8.2
8896,0.04855637507363218,not.assigned,0.0070999999999999995,0.07,0.06290000000000001,8896,not.assigned
8897,0.1817836725386464,PC9-DS8,0.0073,0.07,0.0627,8897,PC9-DS8.2
8898,0.18423770386082466,PC9-DS8,0.0075,0.07,0.0625,8898,PC9-DS8.2
8899,0.0016260016529505365,not.assigned,0.0055,0.07,0.0645,8899,not.assigned
8900,0.001222521877541671,not.assigned,0.005699999999999999,0.07,0.06430000000000001,8900,not.assigned
8901,0.01901224351339853,not.assigned,0.0059,0.07,0.0641,8901,not.assigned
8902,0.023110910651430488,not.assigned,0.0060999999999999995,0.07,0.06390000000000001,8902,not.assigned
8903,0.0839032510264195,not.assigned,0.0063,0.07,0.0637,8903,not.assigned
8904,0.08681186752685845,not.assigned,0.0065,0.07,0.0635,8904,not.assigned
8905,0.2957805787977972,PC9-DS8,0.006699999999999999,0.07,0.06330000000000001,8905,PC9-DS8.2
8906,0.014502348069873255,not.assigned,0.0069,0.07,0.0631,8906,not.assigned
8907,0.05582968639916266,not.assigned,0.0070999999999999995,0.07,0.06290000000000001,8907,not.assigned
8908,0.04922924070941939,not.assigned,0.0073,0.07,0.0627,8908,not.assigned
8909,0.01421935760217477,not.assigned,0.0075,0.07,0.0625,8909,not.assigned
8910,0.0024205746383653653,not.assigned,0.0055,0.066,0.060500000000000005,8910,not.assigned
8911,0.0013120279878607833,not.assigned,0.005699999999999999,0.066,0.060300000000000006,8911,not.assigned
8912,0.021323974145906182,not.assigned,0.0059,0.066,0.0601,8912,not.assigned
8913,0.00498550577787511,not.assigned,0.0060999999999999995,0.066,0.0599,8913,not.assigned
8914,0.007548124319826568,not.assigned,0.0063,0.066,0.0597,8914,not.assigned
8915,0.004200729187873138,not.assigned,0.0065,0.066,0.059500000000000004,8915,not.assigned
8916,0.018669912042444142,not.assigned,0.006699999999999999,0.066,0.059300000000000005,8916,not.assigned
8917,0.030409072769389874,not.assigned,0.0069,0.066,0.0591,8917,not.assigned
8918,0.014960608385784141,not.assigned,0.0070999999999999995,0.066,0.0589,8918,not.assigned
8919,0.0009577695206070842,not.assigned,0.0073,0.066,0.0587,8919,not.assigned
8920,0.11182598268391397,PC9-DS8,0.0075,0.066,0.0585,8920,PC9-DS8.2
8921,0.0318278088420686,not.assigned,0.0055,0.066,0.060500000000000005,8921,not.assigned
8922,0.0004209127841115509,not.assigned,0.005699999999999999,0.066,0.060300000000000006,8922,not.assigned
8923,0.004332539795597014,not.assigned,0.0059,0.066,0.0601,8923,not.assigned
8924,0.10638800044385349,PC9-DS8,0.0060999999999999995,0.066,0.0599,8924,PC9-DS8.2
8925,0.0019611898086426896,not.assigned,0.0063,0.066,0.0597,8925,not.assigned
8926,0.047262795878939244,not.assigned,0.0065,0.066,0.059500000000000004,8926,not.assigned
8927,0.005891186786782998,not.assigned,0.006699999999999999,0.066,0.059300000000000005,8927,not.assigned
8928,0.055727857234935785,not.assigned,0.0069,0.066,0.0591,8928,not.assigned
8929,0.0071128459617482214,not.assigned,0.0070999999999999995,0.066,0.0589,8929,not.assigned
8930,0.020005421624906275,not.assigned,0.0073,0.066,0.0587,8930,not.assigned
8931,0.010846757686900818,not.assigned,0.0075,0.066,0.0585,8931,not.assigned
8932,0.0028729628702085885,not.assigned,0.0055,0.066,0.060500000000000005,8932,not.assigned
8933,0.01772226365180537,not.assigned,0.005699999999999999,0.066,0.060300000000000006,8933,not.assigned
8934,0.0018712189001286697,not.assigned,0.0059,0.066,0.0601,8934,not.assigned
8935,0.22959432974324548,PC9-DS8,0.0060999999999999995,0.066,0.0599,8935,PC9-DS8.2
8936,0.061912836359131744,not.assigned,0.0063,0.066,0.0597,8936,not.assigned
8937,3.7951275490952916e-05,not.assigned,0.0065,0.066,0.059500000000000004,8937,not.assigned
8938,0.218759830050278,PC9-DS8,0.006699999999999999,0.066,0.059300000000000005,8938,PC9-DS8.2
8939,0.19890988081875843,PC9-DS8,0.0069,0.066,0.0591,8939,PC9-DS8.2
8940,0.028861922985419078,not.assigned,0.0070999999999999995,0.066,0.0589,8940,not.assigned
8941,0.05589119416937517,not.assigned,0.0073,0.066,0.0587,8941,not.assigned
8942,0.08416514607349654,not.assigned,0.0075,0.066,0.0585,8942,not.assigned
8943,0.00568369958802814,not.assigned,0.0055,0.066,0.060500000000000005,8943,not.assigned
8944,0.01599534983789544,not.assigned,0.005699999999999999,0.066,0.060300000000000006,8944,not.assigned
8945,0.0074318669138162576,not.assigned,0.0059,0.066,0.0601,8945,not.assigned
8946,0.028790148877996816,not.assigned,0.0060999999999999995,0.066,0.0599,8946,not.assigned
8947,0.16415704920259008,PC9-DS8,0.0063,0.066,0.0597,8947,PC9-DS8.2
8948,0.24893162647085765,PC9-DS8,0.0065,0.066,0.059500000000000004,8948,PC9-DS8.2
8949,0.21830044567042226,PC9-DS8,0.006699999999999999,0.066,0.059300000000000005,8949,PC9-DS8.2
8950,0.22358466007215824,PC9-DS8,0.0069,0.066,0.0591,8950,PC9-DS8.2
8951,0.19784434765710526,PC9-DS8,0.0070999999999999995,0.066,0.0589,8951,PC9-DS8.2
8952,0.1504047733259496,PC9-DS8,0.0073,0.066,0.0587,8952,PC9-DS8.2
8953,0.03406324879310235,not.assigned,0.0075,0.066,0.0585,8953,not.assigned
8954,0.03898640815545684,not.assigned,0.0055,0.066,0.060500000000000005,8954,not.assigned
8955,0.025013228570981347,not.assigned,0.005699999999999999,0.066,0.060300000000000006,8955,not.assigned
8956,0.011623101565344199,not.assigned,0.0059,0.066,0.0601,8956,not.assigned
8957,0.005657186292730346,not.assigned,0.0060999999999999995,0.066,0.0599,8957,not.assigned
8958,0.01762309682823152,not.assigned,0.0063,0.066,0.0597,8958,not.assigned
8959,0.02557830368976665,not.assigned,0.0065,0.066,0.059500000000000004,8959,not.assigned
8960,0.13706609218943233,PC9-DS8,0.006699999999999999,0.066,0.059300000000000005,8960,PC9-DS8.2
8961,0.043826619286619864,not.assigned,0.0069,0.066,0.0591,8961,not.assigned
8962,0.023507388910113062,not.assigned,0.0070999999999999995,0.066,0.0589,8962,not.assigned
8963,0.035523817337459136,not.assigned,0.0073,0.066,0.0587,8963,not.assigned
8964,0.06512291188242793,not.assigned,0.0075,0.066,0.0585,8964,not.assigned
8965,0.029985330370856617,not.assigned,0.0055,0.066,0.060500000000000005,8965,not.assigned
8966,0.04373929014155725,not.assigned,0.005699999999999999,0.066,0.060300000000000006,8966,not.assigned
8967,0.00798278719340693,not.assigned,0.0059,0.066,0.0601,8967,not.assigned
8968,0.041956445033409256,not.assigned,0.0060999999999999995,0.066,0.0599,8968,not.assigned
8969,0.0008883014419574269,not.assigned,0.0063,0.066,0.0597,8969,not.assigned
8970,0.00425756752990834,not.assigned,0.0065,0.066,0.059500000000000004,8970,not.assigned
8971,0.009031837851903998,not.assigned,0.006699999999999999,0.066,0.059300000000000005,8971,not.assigned
8972,0.12064441733916412,PC9-DS8,0.0069,0.066,0.0591,8972,PC9-DS8.2
8973,0.012677092756429175,not.assigned,0.0070999999999999995,0.066,0.0589,8973,not.assigned
8974,0.008442330998078073,not.assigned,0.0073,0.066,0.0587,8974,not.assigned
8975,0.06234392241417096,not.assigned,0.0075,0.066,0.0585,8975,not.assigned
8976,0.0014468478465279593,not.assigned,0.0055,0.067,0.061500000000000006,8976,not.assigned
8977,0.0005976470274441407,not.assigned,0.005699999999999999,0.067,0.06130000000000001,8977,not.assigned
8978,0.026686112426964677,not.assigned,0.0059,0.067,0.0611,8978,not.assigned
8979,0.03470014820248017,not.assigned,0.0060999999999999995,0.067,0.0609,8979,not.assigned
8980,0.0005557631000919876,not.assigned,0.0063,0.067,0.060700000000000004,8980,not.assigned
8981,0.0007016466417239091,not.assigned,0.0065,0.067,0.060500000000000005,8981,not.assigned
8982,0.04922924070941939,not.assigned,0.006699999999999999,0.067,0.060300000000000006,8982,not.assigned
8983,0.006373891687787957,not.assigned,0.0069,0.067,0.0601,8983,not.assigned
8984,0.02804788285871022,not.assigned,0.0070999999999999995,0.067,0.0599,8984,not.assigned
8985,0.0031382080850627836,not.assigned,0.0073,0.067,0.0597,8985,not.assigned
8986,0.0009478879662092316,not.assigned,0.0075,0.067,0.059500000000000004,8986,not.assigned
8987,0.0003994348893598118,not.assigned,0.0055,0.067,0.061500000000000006,8987,not.assigned
8988,0.009503440329246564,not.assigned,0.005699999999999999,0.067,0.06130000000000001,8988,not.assigned
8989,0.018319475312568792,not.assigned,0.0059,0.067,0.0611,8989,not.assigned
8990,0.08466504549550005,not.assigned,0.0060999999999999995,0.067,0.0609,8990,not.assigned
8991,0.00032964801941790916,not.assigned,0.0063,0.067,0.060700000000000004,8991,not.assigned
8992,0.1727298873323372,PC9-DS8,0.0065,0.067,0.060500000000000005,8992,PC9-DS8.2
8993,0.04266875397633371,not.assigned,0.006699999999999999,0.067,0.060300000000000006,8993,not.assigned
8994,0.014502348069873255,not.assigned,0.0069,0.067,0.0601,8994,not.assigned
8995,0.0030693741759371066,not.assigned,0.0070999999999999995,0.067,0.0599,8995,not.assigned
8996,0.11205262303147603,PC9-DS8,0.0073,0.067,0.0597,8996,PC9-DS8.2
8997,0.21552587847728208,PC9-DS8,0.0075,0.067,0.059500000000000004,8997,PC9-DS8.2
8998,0.02753949728707146,not.assigned,0.0055,0.067,0.061500000000000006,8998,not.assigned
8999,0.0003330976045770886,not.assigned,0.005699999999999999,0.067,0.06130000000000001,8999,not.assigned
9000,0.0010786315429415444,not.assigned,0.0059,0.067,0.0611,9000,not.assigned
9001,0.013582572010991174,not.assigned,0.0060999999999999995,0.067,0.0609,9001,not.assigned
9002,0.01912411447510799,not.assigned,0.0063,0.067,0.060700000000000004,9002,not.assigned
9003,0.024744763255350386,not.assigned,0.0065,0.067,0.060500000000000005,9003,not.assigned
9004,0.06334808634439215,not.assigned,0.006699999999999999,0.067,0.060300000000000006,9004,not.assigned
9005,0.03639281547633887,not.assigned,0.0069,0.067,0.0601,9005,not.assigned
9006,0.10525901813622728,PC9-DS8,0.0070999999999999995,0.067,0.0599,9006,PC9-DS8.2
9007,0.07277469789831587,not.assigned,0.0073,0.067,0.0597,9007,not.assigned
9008,0.052526197309624365,not.assigned,0.0075,0.067,0.059500000000000004,9008,not.assigned
9009,0.020220493171728426,not.assigned,0.0055,0.067,0.061500000000000006,9009,not.assigned
